step,goal_agent_num,group,group_size,follow
356,0,agent1:agent2:agent4:agent5:agent7:agent8:agent9:agent10:agent11:agent13:agent14:agent15:agent16:agent17:agent18:agent19:agent20:agent21:agent22:agent23:agent24:agent25:agent26:agent27:agent28:agent29:agent30:*agent31:agent32:agent33:agent34:agent35:agent36:agent37:agent38:agent39:agent40:agent41:agent42:agent43:agent44:agent45:agent46:agent47:agent48:agent49:agent50:agent51:agent52:agent53:agent54:agent55:agent56:agent57:agent58:agent59:agent60:*agent61:agent62:agent63:agent64:agent65:agent66:agent67:agent68:agent69:agent70:agent71:agent72:agent73:agent74:agent75:agent76:agent77:agent78:agent79:agent80:agent81:agent82:agent83:agent84:agent85:agent86:agent87:agent88:agent89:agent90,3,0
357,0,agent1:agent2:agent4:agent5:agent7:agent8:agent9:agent10:agent11:agent13:agent14:agent15:agent16:agent17:agent18:agent19:agent20:agent21:agent22:agent23:agent24:agent25:agent26:agent27:agent28:agent29:agent30:*agent31:agent32:agent33:agent34:agent35:agent36:agent37:agent38:agent39:agent40:agent41:agent42:agent43:agent44:agent45:agent46:agent47:agent48:agent49:agent50:agent51:agent52:agent53:agent54:agent55:agent56:agent57:agent58:agent59:agent60:*agent61:agent62:agent63:agent64:agent65:agent66:agent67:agent68:agent69:agent70:agent71:agent72:agent73:agent74:agent75:agent76:agent77:agent78:agent79:agent80:agent81:agent82:agent83:agent84:agent85:agent86:agent87:agent88:agent89:agent90,3,0
358,0,agent1:agent2:agent4:agent5:agent7:agent8:agent9:agent10:agent11:agent13:agent14:agent15:agent16:agent17:agent18:agent19:agent20:agent21:agent22:agent23:agent24:agent25:agent26:agent27:agent28:agent29:agent30:*agent31:agent32:agent33:agent34:agent35:agent36:agent37:agent38:agent39:agent40:agent41:agent42:agent43:agent44:agent45:agent46:agent47:agent48:agent49:agent50:agent51:agent52:agent53:agent54:agent55:agent56:agent57:agent58:agent59:agent60:*agent61:agent62:agent63:agent64:agent65:agent66:agent67:agent68:agent69:agent70:agent71:agent72:agent73:agent74:agent75:agent76:agent77:agent78:agent79:agent80:agent81:agent82:agent83:agent84:agent85:agent86:agent87:agent88:agent89:agent90,3,0
359,0,agent1:agent2:agent4:agent5:agent7:agent8:agent9:agent10:agent11:agent13:agent14:agent15:agent16:agent17:agent18:agent19:agent20:agent21:agent22:agent23:agent24:agent25:agent26:agent27:agent28:agent29:agent30:*agent31:agent32:agent33:agent34:agent35:agent36:agent37:agent38:agent39:agent40:agent41:agent42:agent43:agent44:agent45:agent46:agent47:agent48:agent49:agent50:agent51:agent52:agent53:agent54:agent55:agent56:agent57:agent58:agent59:agent60:*agent61:agent62:agent63:agent64:agent65:agent66:agent67:agent68:agent69:agent70:agent71:agent72:agent73:agent74:agent75:agent76:agent77:agent78:agent79:agent80:agent81:agent82:agent83:agent84:agent85:agent86:agent87:agent88:agent89:agent90,3,0
360,0,agent1:agent2:agent4:agent5:agent7:agent8:agent9:agent10:agent11:agent13:agent14:agent15:agent16:agent17:agent18:agent19:agent20:agent21:agent22:agent23:agent24:agent25:agent26:agent27:agent28:agent29:agent30:*agent31:agent32:agent33:agent34:agent35:agent36:agent37:agent38:agent39:agent40:agent41:agent42:agent43:agent44:agent45:agent46:agent47:agent48:agent49:agent50:agent51:agent52:agent53:agent54:agent55:agent56:agent57:agent58:agent59:agent60:*agent61:agent62:agent63:agent64:agent65:agent66:agent67:agent68:agent69:agent70:agent71:agent72:agent73:agent74:agent75:agent76:agent77:agent78:agent79:agent80:agent81:agent82:agent83:agent84:agent85:agent86:agent87:agent88:agent89:agent90,3,0
361,0,agent1:agent2:agent4:agent5:agent7:agent8:agent9:agent10:agent11:agent13:agent14:agent15:agent16:agent17:agent18:agent19:agent20:agent21:agent22:agent23:agent24:agent25:agent26:agent27:agent28:agent29:agent30:*agent31:agent32:agent33:agent34:agent35:agent36:agent37:agent38:agent39:agent40:agent41:agent42:agent43:agent44:agent45:agent46:agent47:agent48:agent49:agent50:agent51:agent52:agent53:agent54:agent55:agent56:agent57:agent58:agent59:agent60:*agent61:agent62:agent63:agent64:agent65:agent66:agent67:agent68:agent69:agent70:agent71:agent72:agent73:agent74:agent75:agent76:agent77:agent78:agent79:agent80:agent81:agent82:agent83:agent84:agent85:agent86:agent87:agent88:agent89:agent90,3,0
362,0,agent1:agent2:agent4:agent5:agent7:agent8:agent9:agent10:agent11:agent13:agent14:agent15:agent16:agent17:agent18:agent19:agent20:agent21:agent22:agent23:agent24:agent25:agent26:agent27:agent28:agent29:agent30:*agent31:agent32:agent33:agent34:agent35:agent36:agent37:agent38:agent39:agent40:agent41:agent42:agent43:agent44:agent45:agent46:agent47:agent48:agent49:agent50:agent51:agent52:agent53:agent54:agent55:agent56:agent57:agent58:agent59:agent60:*agent61:agent62:agent63:agent64:agent65:agent66:agent67:agent68:agent69:agent70:agent71:agent72:agent73:agent74:agent75:agent76:agent77:agent78:agent79:agent80:agent81:agent82:agent83:agent84:agent85:agent86:agent87:agent88:agent89:agent90,3,0
363,0,agent1:agent2:agent4:agent5:agent7:agent8:agent9:agent10:agent11:agent13:agent14:agent15:agent16:agent17:agent18:agent19:agent20:agent21:agent22:agent23:agent24:agent25:agent26:agent27:agent28:agent29:agent30:*agent31:agent32:agent33:agent34:agent35:agent36:agent37:agent38:agent39:agent40:agent41:agent42:agent43:agent44:agent45:agent46:agent47:agent48:agent49:agent50:agent51:agent52:agent53:agent54:agent55:agent56:agent57:agent58:agent59:agent60:*agent61:agent62:agent63:agent64:agent65:agent66:agent67:agent68:agent69:agent70:agent71:agent72:agent73:agent74:agent75:agent76:agent77:agent78:agent79:agent80:agent81:agent82:agent83:agent84:agent85:agent86:agent87:agent88:agent89:agent90,3,0
364,0,agent1:agent2:agent4:agent7:agent8:agent9:agent10:agent11:agent13:agent14:agent15:agent16:agent17:agent18:agent19:agent20:agent21:agent22:agent23:agent24:agent25:agent26:agent27:agent28:agent29:agent30:*agent31:agent32:agent33:agent34:agent35:agent36:agent37:agent38:agent39:agent40:agent41:agent42:agent43:agent44:agent45:agent46:agent47:agent48:agent49:agent50:agent51:agent52:agent53:agent54:agent55:agent56:agent57:agent58:agent59:agent60:*agent61:agent62:agent63:agent64:agent65:agent66:agent67:agent68:agent69:agent70:agent71:agent72:agent73:agent74:agent75:agent76:agent77:agent78:agent79:agent80:agent81:agent82:agent83:agent84:agent85:agent86:agent87:agent88:agent89:agent90,3,0
365,0,agent1:agent2:agent4:agent7:agent8:agent9:agent10:agent11:agent13:agent14:agent15:agent16:agent17:agent18:agent19:agent20:agent21:agent22:agent23:agent24:agent25:agent26:agent27:agent28:agent29:agent30:*agent31:agent32:agent33:agent34:agent35:agent36:agent37:agent38:agent39:agent40:agent41:agent42:agent43:agent44:agent45:agent46:agent47:agent48:agent49:agent50:agent51:agent52:agent53:agent54:agent55:agent56:agent57:agent58:agent59:agent60:*agent61:agent62:agent63:agent64:agent65:agent66:agent67:agent68:agent69:agent70:agent71:agent72:agent73:agent74:agent75:agent76:agent77:agent78:agent79:agent80:agent81:agent82:agent83:agent84:agent85:agent86:agent87:agent88:agent89:agent90,3,0
366,0,agent1:agent2:agent4:agent7:agent8:agent9:agent10:agent11:agent13:agent14:agent15:agent16:agent17:agent18:agent19:agent20:agent21:agent22:agent23:agent24:agent25:agent26:agent27:agent28:agent29:agent30:*agent31:agent32:agent33:agent34:agent35:agent36:agent37:agent38:agent39:agent40:agent41:agent42:agent43:agent44:agent45:agent46:agent47:agent48:agent49:agent50:agent51:agent52:agent53:agent54:agent55:agent56:agent57:agent58:agent59:agent60:*agent61:agent62:agent63:agent64:agent65:agent66:agent67:agent68:agent69:agent70:agent71:agent72:agent73:agent74:agent75:agent76:agent77:agent78:agent79:agent80:agent81:agent82:agent83:agent84:agent85:agent86:agent87:agent88:agent89:agent90,3,0
367,0,agent1:agent2:agent4:agent7:agent8:agent9:agent10:agent11:agent13:agent14:agent15:agent16:agent17:agent18:agent19:agent20:agent21:agent22:agent23:agent24:agent25:agent26:agent27:agent28:agent29:agent30:*agent31:agent32:agent33:agent34:agent35:agent36:agent37:agent38:agent39:agent40:agent41:agent42:agent43:agent44:agent45:agent46:agent47:agent48:agent49:agent50:agent51:agent52:agent53:agent54:agent55:agent56:agent57:agent58:agent59:agent60:*agent61:agent62:agent63:agent64:agent65:agent66:agent67:agent68:agent69:agent70:agent71:agent72:agent73:agent74:agent75:agent76:agent77:agent78:agent79:agent80:agent81:agent82:agent83:agent84:agent85:agent86:agent87:agent88:agent89:agent90,3,0
368,0,agent1:agent2:agent4:agent7:agent8:agent9:agent10:agent11:agent13:agent14:agent15:agent16:agent17:agent18:agent19:agent20:agent21:agent22:agent23:agent24:agent25:agent26:agent27:agent28:agent29:agent30:*agent31:agent32:agent33:agent34:agent35:agent36:agent37:agent38:agent39:agent40:agent41:agent42:agent43:agent44:agent45:agent46:agent47:agent48:agent49:agent50:agent51:agent52:agent53:agent54:agent55:agent56:agent57:agent58:agent59:agent60:*agent61:agent62:agent63:agent64:agent65:agent66:agent67:agent68:agent69:agent70:agent71:agent72:agent73:agent74:agent75:agent76:agent77:agent78:agent79:agent80:agent81:agent82:agent83:agent84:agent85:agent86:agent87:agent88:agent89:agent90,3,0
369,0,agent1:agent2:agent4:agent7:agent8:agent9:agent10:agent11:agent13:agent14:agent15:agent16:agent17:agent18:agent19:agent20:agent21:agent22:agent23:agent24:agent25:agent26:agent27:agent28:agent29:agent30:*agent31:agent32:agent33:agent34:agent35:agent36:agent37:agent38:agent39:agent40:agent41:agent42:agent43:agent44:agent45:agent46:agent47:agent48:agent49:agent50:agent51:agent52:agent53:agent54:agent55:agent56:agent57:agent58:agent59:agent60:*agent61:agent62:agent63:agent64:agent65:agent66:agent67:agent68:agent69:agent70:agent71:agent72:agent73:agent74:agent75:agent76:agent77:agent78:agent79:agent80:agent81:agent82:agent83:agent84:agent85:agent86:agent87:agent88:agent89:agent90,3,0
370,0,agent1:agent2:agent4:agent7:agent8:agent9:agent10:agent11:agent13:agent14:agent15:agent16:agent17:agent18:agent19:agent20:agent21:agent22:agent23:agent24:agent25:agent26:agent27:agent28:agent29:agent30:*agent31:agent32:agent33:agent34:agent35:agent36:agent37:agent38:agent39:agent40:agent41:agent42:agent43:agent44:agent45:agent46:agent47:agent48:agent49:agent50:agent51:agent52:agent53:agent54:agent55:agent56:agent57:agent58:agent59:agent60:*agent61:agent62:agent63:agent64:agent65:agent66:agent67:agent68:agent69:agent70:agent71:agent72:agent73:agent74:agent75:agent76:agent77:agent78:agent79:agent80:agent81:agent82:agent83:agent84:agent85:agent86:agent87:agent88:agent89:agent90,3,0
371,0,agent1:agent2:agent4:agent7:agent8:agent9:agent10:agent11:agent13:agent14:agent15:agent16:agent17:agent18:agent19:agent20:agent21:agent22:agent23:agent24:agent25:agent26:agent27:agent28:agent29:agent30:*agent31:agent32:agent33:agent34:agent35:agent36:agent37:agent38:agent39:agent40:agent41:agent42:agent43:agent44:agent45:agent46:agent47:agent48:agent49:agent50:agent51:agent52:agent53:agent54:agent55:agent56:agent57:agent58:agent59:agent60:*agent61:agent62:agent63:agent64:agent65:agent66:agent67:agent68:agent69:agent70:agent71:agent72:agent73:agent74:agent75:agent76:agent77:agent78:agent79:agent80:agent81:agent82:agent83:agent84:agent85:agent86:agent87:agent88:agent89:agent90,3,0
372,0,agent1:agent2:agent4:agent7:agent8:agent9:agent10:agent11:agent13:agent14:agent15:agent16:agent17:agent18:agent19:agent20:agent21:agent22:agent23:agent24:agent25:agent26:agent27:agent28:agent29:agent30:*agent31:agent32:agent33:agent34:agent35:agent36:agent37:agent38:agent39:agent40:agent41:agent42:agent43:agent44:agent45:agent46:agent47:agent48:agent49:agent50:agent51:agent52:agent53:agent54:agent55:agent56:agent57:agent58:agent59:agent60:*agent61:agent62:agent63:agent64:agent65:agent66:agent67:agent68:agent69:agent70:agent71:agent72:agent73:agent74:agent75:agent76:agent77:agent78:agent79:agent80:agent81:agent82:agent83:agent84:agent85:agent86:agent87:agent88:agent89:agent90,3,0
373,0,agent1:agent2:agent4:agent7:agent8:agent9:agent10:agent11:agent13:agent14:agent15:agent16:agent17:agent18:agent19:agent20:agent21:agent22:agent23:agent24:agent25:agent26:agent27:agent28:agent29:agent30:*agent31:agent32:agent33:agent34:agent35:agent36:agent37:agent38:agent39:agent40:agent41:agent42:agent43:agent44:agent45:agent46:agent47:agent48:agent49:agent50:agent51:agent52:agent53:agent54:agent55:agent56:agent57:agent58:agent59:agent60:*agent61:agent62:agent63:agent64:agent65:agent66:agent67:agent68:agent69:agent70:agent71:agent72:agent73:agent74:agent75:agent76:agent77:agent78:agent79:agent80:agent81:agent82:agent83:agent84:agent85:agent86:agent87:agent88:agent89:agent90,3,0
374,0,agent1:agent2:agent7:agent8:agent9:agent10:agent11:agent13:agent14:agent15:agent16:agent17:agent18:agent19:agent20:agent21:agent22:agent23:agent24:agent25:agent26:agent27:agent28:agent29:agent30:*agent31:agent32:agent33:agent34:agent35:agent36:agent37:agent38:agent39:agent40:agent41:agent42:agent43:agent44:agent45:agent46:agent47:agent48:agent49:agent50:agent51:agent52:agent53:agent54:agent55:agent56:agent57:agent58:agent59:agent60:*agent61:agent62:agent63:agent64:agent65:agent66:agent67:agent68:agent69:agent70:agent71:agent72:agent73:agent74:agent75:agent76:agent77:agent78:agent79:agent80:agent81:agent82:agent83:agent84:agent85:agent86:agent87:agent88:agent89:agent90,3,0
375,0,agent1:agent2:agent7:agent8:agent9:agent10:agent11:agent13:agent14:agent15:agent16:agent17:agent18:agent19:agent20:agent21:agent22:agent23:agent24:agent25:agent26:agent27:agent28:agent29:agent30:*agent31:agent32:agent33:agent34:agent35:agent36:agent37:agent38:agent39:agent40:agent41:agent42:agent43:agent44:agent45:agent46:agent47:agent48:agent49:agent50:agent51:agent52:agent53:agent54:agent55:agent56:agent57:agent58:agent59:agent60:*agent61:agent62:agent63:agent64:agent65:agent66:agent67:agent68:agent69:agent70:agent71:agent72:agent73:agent74:agent75:agent76:agent77:agent78:agent79:agent80:agent81:agent82:agent83:agent84:agent85:agent86:agent87:agent88:agent89:agent90,3,0
376,0,agent1:agent2:agent7:agent8:agent9:agent10:agent11:agent13:agent14:agent15:agent16:agent17:agent18:agent19:agent20:agent21:agent22:agent23:agent24:agent25:agent26:agent27:agent28:agent29:agent30:*agent31:agent32:agent33:agent34:agent35:agent36:agent37:agent38:agent39:agent40:agent41:agent42:agent43:agent44:agent45:agent46:agent47:agent48:agent49:agent50:agent51:agent52:agent53:agent54:agent55:agent56:agent57:agent58:agent59:agent60:*agent61:agent62:agent63:agent64:agent65:agent66:agent67:agent68:agent69:agent70:agent71:agent72:agent73:agent74:agent75:agent76:agent77:agent78:agent79:agent80:agent81:agent82:agent83:agent84:agent85:agent86:agent87:agent88:agent89:agent90,3,0
377,0,agent1:agent2:agent7:agent8:agent9:agent10:agent11:agent13:agent14:agent15:agent16:agent17:agent18:agent19:agent20:agent21:agent22:agent23:agent24:agent25:agent26:agent27:agent28:agent29:agent30:*agent31:agent32:agent33:agent34:agent35:agent36:agent37:agent38:agent39:agent40:agent41:agent42:agent43:agent44:agent45:agent46:agent47:agent48:agent49:agent50:agent51:agent52:agent53:agent54:agent55:agent56:agent57:agent58:agent59:agent60:*agent61:agent62:agent63:agent64:agent65:agent66:agent67:agent68:agent69:agent70:agent71:agent72:agent73:agent74:agent75:agent76:agent77:agent78:agent79:agent80:agent81:agent82:agent83:agent84:agent85:agent86:agent87:agent88:agent89:agent90,3,0
378,0,agent1:agent2:agent7:agent8:agent9:agent10:agent11:agent13:agent14:agent15:agent16:agent17:agent18:agent19:agent20:agent21:agent22:agent23:agent24:agent25:agent26:agent27:agent28:agent29:agent30:*agent31:agent32:agent33:agent34:agent35:agent36:agent37:agent38:agent39:agent40:agent41:agent42:agent43:agent44:agent45:agent46:agent47:agent48:agent49:agent50:agent51:agent52:agent53:agent54:agent55:agent56:agent57:agent58:agent59:agent60:*agent61:agent62:agent63:agent64:agent65:agent66:agent67:agent68:agent69:agent70:agent71:agent72:agent73:agent74:agent75:agent76:agent77:agent78:agent79:agent80:agent81:agent82:agent83:agent84:agent85:agent86:agent87:agent88:agent89:agent90,3,0
379,0,agent1:agent2:agent7:agent8:agent9:agent10:agent11:agent13:agent14:agent15:agent16:agent17:agent18:agent19:agent20:agent21:agent22:agent23:agent24:agent25:agent26:agent27:agent28:agent29:agent30:*agent31:agent32:agent33:agent34:agent35:agent36:agent37:agent38:agent39:agent40:agent41:agent42:agent43:agent44:agent45:agent46:agent47:agent48:agent49:agent50:agent51:agent52:agent53:agent54:agent55:agent56:agent57:agent58:agent59:agent60:*agent61:agent62:agent63:agent64:agent65:agent66:agent67:agent68:agent69:agent70:agent71:agent72:agent73:agent74:agent75:agent76:agent77:agent78:agent79:agent80:agent81:agent82:agent83:agent84:agent85:agent86:agent87:agent88:agent89:agent90,3,0
380,0,agent1:agent2:agent7:agent8:agent9:agent10:agent11:agent13:agent14:agent15:agent16:agent17:agent18:agent19:agent20:agent21:agent22:agent23:agent24:agent25:agent26:agent27:agent28:agent29:agent30:*agent31:agent32:agent33:agent34:agent35:agent36:agent37:agent38:agent39:agent40:agent41:agent42:agent43:agent44:agent45:agent46:agent47:agent48:agent49:agent50:agent51:agent52:agent53:agent54:agent55:agent56:agent57:agent58:agent59:agent60:*agent61:agent62:agent63:agent64:agent65:agent66:agent67:agent68:agent69:agent70:agent71:agent72:agent73:agent74:agent75:agent76:agent77:agent78:agent79:agent80:agent81:agent82:agent83:agent84:agent85:agent86:agent87:agent88:agent89:agent90,3,0
381,0,agent1:agent2:agent7:agent8:agent9:agent10:agent11:agent13:agent14:agent15:agent16:agent17:agent18:agent19:agent20:agent21:agent22:agent23:agent24:agent25:agent26:agent27:agent28:agent29:agent30:*agent31:agent32:agent33:agent34:agent35:agent36:agent37:agent38:agent39:agent40:agent41:agent42:agent43:agent44:agent45:agent46:agent47:agent48:agent49:agent50:agent51:agent52:agent53:agent54:agent55:agent56:agent57:agent58:agent59:agent60:*agent61:agent62:agent63:agent64:agent65:agent66:agent67:agent68:agent69:agent70:agent71:agent72:agent73:agent74:agent75:agent76:agent77:agent78:agent79:agent80:agent81:agent82:agent83:agent84:agent85:agent86:agent87:agent88:agent89:agent90,3,0
